Allele ID(s)	MGI Marker Accession ID	PubMed ID	Mammalian Phenotype ID	MP term name	Entity 1	Quality 1	Quality 2	Entity 2
MGI:1862000	MGI:104327	16598734	MP:0004575	small limb buds	UBERON:0004347 ! limb bud	PATO:0000587 ! decreased size		
MGI:1857659	MGI:107374	12441290	MP:0004575	small limb buds	UBERON:0004347 ! limb bud	PATO:0000587 ! decreased size		
MGI:5004939	MGI:107928	22319578	MP:0004575	small limb buds	UBERON:0004347 ! limb bud	PATO:0000587 ! decreased size		
MGI:1861713	MGI:1330810	10227293	MP:0004575	small limb buds	UBERON:0004347 ! limb bud	PATO:0000587 ! decreased size		
MGI:1934580	MGI:1330810	10227293	MP:0004575	small limb buds	UBERON:0004347 ! limb bud	PATO:0000587 ! decreased size		
MGI:3795257	MGI:1330810	18326838	MP:0004575	small limb buds	UBERON:0004347 ! limb bud	PATO:0000587 ! decreased size		
MGI:1861121	MGI:1891831		MP:0004575	small limb buds	UBERON:0004347 ! limb bud	PATO:0000587 ! decreased size		
MGI:5294926	MGI:1924238	21930923	MP:0004575	small limb buds	UBERON:0004347 ! limb bud	PATO:0000587 ! decreased size		
MGI:5294929	MGI:1924238	21930923	MP:0004575	small limb buds	UBERON:0004347 ! limb bud	PATO:0000587 ! decreased size		
MGI:4437845	MGI:1924238	22319578	MP:0004575	small limb buds	UBERON:0004347 ! limb bud	PATO:0000587 ! decreased size		
MGI:3689842	MGI:3689841	15192229	MP:0004575	small limb buds	UBERON:0004347 ! limb bud	PATO:0000587 ! decreased size		
MGI:1856944	MGI:96856		MP:0004575	small limb buds	UBERON:0004347 ! limb bud	PATO:0000587 ! decreased size		
MGI:1857730	MGI:98927	9486805	MP:0004575	small limb buds	UBERON:0004347 ! limb bud	PATO:0000587 ! decreased size		
MGI:2657215	MGI:1098270	9531541	MP:0004576	abnormal foot plate morphology	UBERON:0006871 ! footplate	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1861121	MGI:1891831		MP:0004576	abnormal foot plate morphology	UBERON:0006871 ! footplate	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856276	MGI:95729	8387379	MP:0004576	abnormal foot plate morphology	UBERON:0006871 ! footplate	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856276	MGI:95729	8387379	MP:0004576	abnormal foot plate morphology	UBERON:0006871 ! footplate	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2150506	MGI:96173	8898214	MP:0004576	abnormal foot plate morphology	UBERON:0006871 ! footplate	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2150507	MGI:96173	8898214	MP:0004576	abnormal foot plate morphology	UBERON:0006871 ! footplate	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3832453	MGI:96644	5947645	MP:0004576	abnormal foot plate morphology	UBERON:0006871 ! footplate	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857646	MGI:97446		MP:0004576	abnormal foot plate morphology	UBERON:0006871 ! footplate	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1861471	MGI:97782	4309830	MP:0004576	abnormal foot plate morphology	UBERON:0006871 ! footplate	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2664514	MGI:104637	12773577	MP:0004627	abnormal trochanter morphology	UBERON:0000980 ! trochanter	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2148177	MGI:95691	12704695	MP:0004627	abnormal trochanter morphology	UBERON:0000980 ! trochanter	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857496	MGI:95841	9533949	MP:0004627	abnormal trochanter morphology	UBERON:0000980 ! trochanter	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4462853	MGI:96192	19623272	MP:0004627	abnormal trochanter morphology	UBERON:0000980 ! trochanter	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4462853	MGI:96192	19623272	MP:0004627	abnormal trochanter morphology	UBERON:0000980 ! trochanter	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1888389	MGI:98726	9217007	MP:0004627	abnormal trochanter morphology	UBERON:0000980 ! trochanter	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2158497	MGI:107191	10631182	MP:0004634	short metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000574 ! decreased length		
MGI:5431901	MGI:108078	18446812	MP:0004634	short metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000574 ! decreased length		
MGI:3574402	MGI:1277234	15652702	MP:0004634	short metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000574 ! decreased length		
MGI:2183225	MGI:1347521	14745966	MP:0004634	short metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000574 ! decreased length		
MGI:3793279	MGI:1347521	18353862	MP:0004634	short metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000574 ! decreased length		
MGI:2445967	MGI:95462	8978698	MP:0004634	short metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000574 ! decreased length		
MGI:5313375	MGI:95489	22242013	MP:0004634	short metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000574 ! decreased length		
MGI:5313375	MGI:95489	22242013	MP:0004634	short metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000574 ! decreased length		
MGI:2388397	MGI:95655	12399319	MP:0004634	short metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000574 ! decreased length		
MGI:1855974	MGI:95688	10631182	MP:0004634	short metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000574 ! decreased length		
MGI:2151798	MGI:96203	7816839	MP:0004634	short metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000574 ! decreased length		
MGI:1857964	MGI:96204	8620844	MP:0004634	short metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000574 ! decreased length		
MGI:1857871	MGI:96205	8106170	MP:0004634	short metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000574 ! decreased length		
MGI:2151805	MGI:96205	8620844	MP:0004634	short metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000574 ! decreased length		
MGI:1857397	MGI:96205	9580668	MP:0004634	short metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000574 ! decreased length		
MGI:2665181	MGI:97799	11994406	MP:0004634	short metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000574 ! decreased length		
MGI:1861186	MGI:98297	15841179	MP:0004634	short metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000574 ! decreased length		
MGI:2158497	MGI:107191	10631182	MP:0004635	short metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000574 ! decreased length		
MGI:5431901	MGI:108078	18446812	MP:0004635	short metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000574 ! decreased length		
MGI:3574402	MGI:1277234	15652702	MP:0004635	short metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000574 ! decreased length		
MGI:3762378	MGI:1922667	17904116	MP:0004635	short metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000574 ! decreased length		
MGI:1856599	MGI:94922	7328306	MP:0004635	short metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000574 ! decreased length		
MGI:2388397	MGI:95655	12399319	MP:0004635	short metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000574 ! decreased length		
MGI:1855974	MGI:95688	10631182	MP:0004635	short metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000574 ! decreased length		
MGI:1857871	MGI:96205	8106170	MP:0004635	short metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000574 ! decreased length		
MGI:1857397	MGI:96205	9580668	MP:0004635	short metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000574 ! decreased length		
MGI:2665181	MGI:97799	11994406	MP:0004635	short metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000574 ! decreased length		
MGI:1861131	MGI:98479		MP:0004635	short metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000574 ! decreased length		
MGI:1861131	MGI:98479		MP:0004635	short metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000574 ! decreased length		
MGI:1857397	MGI:96205	9580668	MP:0004636	decreased metacarpal bone number	UBERON:0002374 ! metacarpal bone	PATO:0002001 ! has fewer parts of type		
MGI:2677452	MGI:1889585	12915476	MP:0004637	metacarpal bone hypoplasia	UBERON:0002374 ! metacarpal bone	PATO:0000645 ! hypoplastic		
MGI:3587949	MGI:2139360	16380715	MP:0004638	elongated metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000573 ! increased length		
MGI:2389127	MGI:96203	12217321	MP:0004638	elongated metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000573 ! increased length		
MGI:2156825	MGI:106679	10677508	MP:0004639	fused metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000642 ! fused with		UBERON:0002374 ! metacarpal bone
MGI:3046937	MGI:1344337	15201225	MP:0004639	fused metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000642 ! fused with		UBERON:0002374 ! metacarpal bone
MGI:2677452	MGI:1889585	12915476	MP:0004639	fused metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000642 ! fused with		UBERON:0002374 ! metacarpal bone
MGI:3707726	MGI:2442252	17119023	MP:0004639	fused metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000642 ! fused with		UBERON:0002374 ! metacarpal bone
MGI:3707955	MGI:2442252	17119023	MP:0004639	fused metacarpal bones	UBERON:0002374 ! metacarpal bone	PATO:0000642 ! fused with		UBERON:0002374 ! metacarpal bone
MGI:1857397	MGI:96205	9580668	MP:0004640	decreased metatarsal bone number	UBERON:0001448 ! metatarsal bone	PATO:0002001 ! has fewer parts of type		
MGI:2158355	MGI:97373	10377427	MP:0004641	elongated metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000573 ! increased length		
MGI:3848983	MGI:101815	19383632	MP:0004642	fused metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000642 ! fused with		UBERON:0001448 ! metatarsal bone
MGI:3848983	MGI:101815	19383632	MP:0004642	fused metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000642 ! fused with		UBERON:0001448 ! metatarsal bone
MGI:2182708	MGI:103222	10835630	MP:0004642	fused metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000642 ! fused with		UBERON:0001448 ! metatarsal bone
MGI:4457499	MGI:103222	20338044	MP:0004642	fused metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000642 ! fused with		UBERON:0001448 ! metatarsal bone
MGI:2156825	MGI:106679	10677508	MP:0004642	fused metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000642 ! fused with		UBERON:0001448 ! metatarsal bone
MGI:2158498	MGI:107191	10631181	MP:0004642	fused metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000642 ! fused with		UBERON:0001448 ! metatarsal bone
MGI:1857799	MGI:1344313	9389660	MP:0004642	fused metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000642 ! fused with		UBERON:0001448 ! metatarsal bone
MGI:4941776	MGI:1929878	21194678	MP:0004642	fused metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000642 ! fused with		UBERON:0001448 ! metatarsal bone
MGI:3707726	MGI:2442252	17119023	MP:0004642	fused metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000642 ! fused with		UBERON:0001448 ! metatarsal bone
MGI:3707955	MGI:2442252	17119023	MP:0004642	fused metatarsal bones	UBERON:0001448 ! metatarsal bone	PATO:0000642 ! fused with		UBERON:0001448 ! metatarsal bone
MGI:2445723	MGI:101900	10520996	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1856087	MGI:104554	7495310	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3042586	MGI:104557	15109498	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3042586	MGI:104557	15109498	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1861811	MGI:104564	9144284	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1933758	MGI:104564	19276117	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1856424	MGI:104663	16039170	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1857312	MGI:107489	15029877	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2181653	MGI:107489	15029877	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2388890	MGI:107489	15029877	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1857312	MGI:107489	18172553	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3775079	MGI:107489	18172553	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:5435304	MGI:107489	22161748	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1859953	MGI:108072	10215628	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:5431901	MGI:108078	18446812	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1859962	MGI:1100089	9950424	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2386263	MGI:1100089	10984520	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:5297062	MGI:1100089	21909105	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2180017	MGI:1101355	"1,179,080,212,379,490"	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3716519	MGI:1306802	17567669	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1856688	MGI:1330223	"57,136,319,671,738"	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:5056371	MGI:1330808	21515572	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1857729	MGI:1337006	9988279	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:5305707	MGI:1339753	21958845	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2181194	MGI:1339758	11756160	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1857799	MGI:1344313	9389660	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2388155	MGI:1345277	11375938	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2183225	MGI:1347521	14745966	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2150897	MGI:1352467	10558910	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3522096	MGI:1859211	17041601	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:4830452	MGI:1888921	20363744	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3707232	MGI:1889844	17360554	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3721399	MGI:1890596	17660199	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3693334	MGI:1891221	17055431	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:4332250	MGI:1913976	19763162	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1861228	MGI:1914921		MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3856827	MGI:1915509	21227999	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3829756	MGI:1915677	18985159	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3768254	MGI:1927166	16079159	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:5433857	MGI:1927555	21228764	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1856877	MGI:1927578	6801109	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3772098	MGI:1927616	17997399	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2135614	MGI:2135613	15177549	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3774133	MGI:2140361	17952091	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3814573	MGI:2147077	19097194	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:4999729	MGI:2384851	21445361	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:4438923	MGI:2442695	19767744	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3701349	MGI:2446084	16818445	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3701350	MGI:2446084	16818445	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:5317918	MGI:2446296	22318228	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:5315593	MGI:2672118	22206015	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:4461000	MGI:2676825	20466812	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:5086252	MGI:2676825	21576357	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:4821824	MGI:2682064	21653639	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:4410614	MGI:3584243	19776033	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2180086	MGI:87883	8898228	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2180365	MGI:88075	8710849	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1856815	MGI:88290	3571949	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1856399	MGI:88446	4100752	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1857275	MGI:88452	7276808	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2152978	MGI:88452	7590256	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3045169	MGI:88452	15132997	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3847803	MGI:88452	22028304	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2152978	MGI:88452	"1,168,067,912,814,940"	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3574926	MGI:892977	15703192	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2386303	MGI:94862	9247269	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1857644	MGI:94863	9062079	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1857507	MGI:95296	8565822	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:5313375	MGI:95489	22242013	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2135676	MGI:95524	10861287	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2135677	MGI:95524	11181569	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2388062	MGI:95524	11406607	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3840003	MGI:95524	19073250	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1857171	MGI:95574	1423615	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1856810	MGI:95688	908358	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3699319	MGI:95688	17656374	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1855972	MGI:95688		MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3847115	MGI:95688		MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2388126	MGI:95708	10631109	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:4414833	MGI:95708	19884384	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2451059	MGI:95872	12403825	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2451060	MGI:95872	12403825	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2451061	MGI:95872	12403825	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1856895	MGI:96054		MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1934892	MGI:96257	10579729	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3712962	MGI:96257	17213231	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1934258	MGI:96533	10465785	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1932294	MGI:97011	9590175	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2388899	MGI:97369		MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1856702	MGI:97372	5713631	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1856974	MGI:97399	2013688	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2152589	MGI:97603	11593033	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2182840	MGI:97603	11689485	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2665181	MGI:97799	11994406	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2154515	MGI:97800	8314082	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2154515	MGI:97800	9391087	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2154515	MGI:97800	11994406	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:2154519	MGI:97801	8662561	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1857039	MGI:98300	13893329	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1857247	MGI:98397	1997203	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1857056	MGI:98429	5713631	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1857064	MGI:98513	2040451	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:1856465	MGI:99602	632744	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:3043791	MGI:99829	15007057	MP:0004686	decreased length of long bones	UBERON:0003958 ! long bone	PATO:0000574 ! decreased length		
MGI:5293374	MGI:102793	21826198	MP:0004694	absent patella	UBERON:0002446 ! patella	PATO:0002000 ! lacks all parts of type		
MGI:2182708	MGI:103222	10835630	MP:0004694	absent patella	UBERON:0002446 ! patella	PATO:0002000 ! lacks all parts of type		
MGI:1934200	MGI:107374	10049363	MP:0004694	absent patella	UBERON:0002446 ! patella	PATO:0002000 ! lacks all parts of type		
MGI:1857659	MGI:107374	10101115	MP:0004694	absent patella	UBERON:0002446 ! patella	PATO:0002000 ! lacks all parts of type		
MGI:2158463	MGI:1100513	9590288	MP:0004694	absent patella	UBERON:0002446 ! patella	PATO:0002000 ! lacks all parts of type		
MGI:1857878	MGI:94889		MP:0004694	absent patella	UBERON:0002446 ! patella	PATO:0002000 ! lacks all parts of type		
MGI:1857878	MGI:94889		MP:0004694	absent patella	UBERON:0002446 ! patella	PATO:0002000 ! lacks all parts of type		
MGI:3795786	MGI:97515	18519639	MP:0004694	absent patella	UBERON:0002446 ! patella	PATO:0002000 ! lacks all parts of type		
MGI:2182708	MGI:103222	10835630	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856943	MGI:103222		MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856943	MGI:103222		MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4836362	MGI:106040	21705796	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1934200	MGI:107374	10049363	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857695	MGI:1201674	11285272	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857799	MGI:1344313	9389660	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
